000937-000768,OpenTime,201401020931,CloseTime,201401071452,Sell:000937,7.310000,6.780000,earnings:,0.072503,Buy:000768,9.510000,9.180000,earnings:,-0.030458,all earnings, 0.022392
000937-000768,OpenTime,201401141312,CloseTime,201401151000,Sell:000937,6.760000,6.690000,earnings:,0.010355,Buy:000768,8.720000,9.050000,earnings:,0.033217,all earnings, 0.023205
000937-000768,OpenTime,201401301121,CloseTime,201402111334,Buy:000937,6.610000,7.070000,earnings:,0.069592,Sell:000768,9.360000,9.600000,earnings:,-0.022506,all earnings, 0.025076
601088-000983,OpenTime,201401151425,CloseTime,201401241047,Sell:601088,14.490000,14.400000,earnings:,0.006211,Buy:000983,6.080000,6.240000,earnings:,0.029888,all earnings, 0.016902
601088-000983,OpenTime,201401020931,CloseTime,201401091013,Buy:601088,15.740000,14.510000,earnings:,-0.078145,Sell:000983,7.050000,6.300000,earnings:,0.120822,all earnings, 0.019983
601088-000983,OpenTime,201402111332,CloseTime,201402181124,Buy:601088,14.210000,14.140000,earnings:,-0.004926,Sell:000983,6.380000,6.160000,earnings:,0.039163,all earnings, 0.016031
600123-000878,OpenTime,201401100931,CloseTime,201401130941,Sell:600123,9.510000,9.450000,earnings:,0.006309,Buy:000878,7.450000,7.650000,earnings:,0.024752,all earnings, 0.016161
600123-000878,OpenTime,201401131444,CloseTime,201401171057,Sell:600123,9.450000,9.120000,earnings:,0.034921,Buy:000878,7.380000,7.340000,earnings:,-0.004997,all earnings, 0.015569
600123-000878,OpenTime,201402111334,CloseTime,201402170933,Sell:600123,9.670000,9.520000,earnings:,0.015512,Buy:000878,7.570000,7.660000,earnings:,0.010962,all earnings, 0.013774
600123-000878,OpenTime,201401071453,CloseTime,201401091014,Buy:600123,9.760000,9.430000,earnings:,-0.033811,Sell:000878,8.100000,7.590000,earnings:,0.058052,all earnings, 0.012612
600123-000878,OpenTime,201401220936,CloseTime,201401270957,Buy:600123,8.810000,9.230000,earnings:,0.047673,Sell:000878,7.250000,7.410000,earnings:,-0.020347,all earnings, 0.014217
600694-600389,OpenTime,201401290931,CloseTime,201402131002,Sell:600694,27.350000,27.610000,earnings:,-0.009506,Buy:600389,34.700000,37.300000,earnings:,0.057865,all earnings, 0.027286
600694-600389,OpenTime,201401200946,CloseTime,201401271452,Buy:600694,25.780000,26.400000,earnings:,0.024050,Sell:600389,35.750000,35.180000,earnings:,0.012313,all earnings, 0.020518
000792-000655,OpenTime,201401031117,CloseTime,201401061058,Sell:000792,16.550000,16.020000,earnings:,0.032024,Buy:000655,7.320000,7.290000,earnings:,-0.003527,all earnings, 0.015316
000792-000655,OpenTime,201401170941,CloseTime,201401231010,Sell:000792,15.500000,15.250000,earnings:,0.016129,Buy:000655,6.780000,6.890000,earnings:,0.013962,all earnings, 0.016173
000792-000655,OpenTime,201401090954,CloseTime,201401141410,Buy:000792,15.730000,15.030000,earnings:,-0.044501,Sell:000655,7.370000,6.770000,earnings:,0.070060,all earnings, 0.013737
000792-000655,OpenTime,201401270940,CloseTime,201401290931,Buy:000792,14.960000,15.260000,earnings:,0.020053,Sell:000655,6.950000,6.860000,earnings:,0.011144,all earnings, 0.016768
