601628-601318,0.767415,-0.172323,0.014922,1.608590,0.054061,2.375677
600332-000063,0.786466,1.260814,0.025450,1.658676,0.044429,2.572037
601633-600188,0.809011,1.980783,0.023624,1.664682,0.036557,3.136430
601166-601088,0.713310,0.358120,0.019835,1.568602,0.078300,3.319418
600805-002092,0.922453,0.802246,0.013161,1.299166,0.037700,4.333658
600585-000012,0.905743,0.902266,0.024128,1.641632,0.046065,2.605137
600362-600141,0.743877,0.744288,0.020490,1.742067,0.030175,3.088208
600549-600123,0.855325,1.182741,0.020607,1.593571,0.060003,2.892782
600801-002011,0.722254,0.847595,0.025133,1.632007,0.113143,3.034614
601006-000960,0.721574,0.308753,0.016759,1.584204,0.054254,4.062428
002142-000792,0.983185,-0.504219,0.023592,1.965855,0.033371,2.640059
002142-000937,0.773036,0.711272,0.016534,1.830276,0.077145,2.526224
000937-000792,1.025735,-0.896515,0.020770,1.581945,0.108075,2.281095
600276-002294,0.930286,0.363148,0.026012,1.679242,0.070254,2.559375
600266-000417,1.017086,0.431467,0.017701,1.693416,0.035184,2.651500
600993-600329,0.968111,0.362673,0.014648,1.753306,0.046117,3.372452
600188-000878,0.869729,0.281809,0.015575,1.722047,0.048712,2.915107
600332-600016,0.852951,1.595902,0.019942,1.536508,0.048046,4.085122
600111-000768,0.841915,1.214891,0.023539,1.571232,0.026291,3.120038
600655-002155,1.096172,-0.241970,0.025190,1.613025,0.065147,2.583473
600219-002378,1.042468,-1.353770,0.009969,1.661341,0.046091,3.763188
601992-000671,0.795065,0.061065,0.027377,1.476000,0.059364,3.410228
600036-000895,0.795849,-0.696087,0.026238,1.600604,0.053007,2.711021
600000-002142,0.860237,0.343703,0.013554,1.728762,0.057864,2.900662
600383-000983,0.838496,0.268152,0.026244,1.530689,0.037593,2.539690
600549-600547,0.975048,0.359446,0.022469,1.813247,0.039015,2.660422
601168-000027,0.751728,0.410293,0.012746,1.648118,0.063745,2.642369
601377-000728,0.763261,0.486983,0.016368,1.691839,0.063415,2.911631
601992-000401,0.953311,-0.157893,0.024112,1.534443,0.130502,2.498847
601388-600649,0.934991,0.279967,0.029067,1.625163,0.045543,2.769498
600830-600389,0.763881,-0.527598,0.023785,1.637840,0.114793,3.175462
000937-000630,0.914402,-0.119362,0.012300,1.550677,0.053247,4.231376
601166-002142,0.753780,0.608182,0.012932,1.815326,0.048310,2.668638
000783-000060,0.862175,0.764437,0.010231,1.787237,0.038509,2.836220
600372-600118,1.069939,0.046829,0.027480,1.609860,0.075283,2.908129
600837-000651,1.004040,-1.055215,0.025963,1.732601,0.048011,3.064775
600036-000001,0.703241,0.625009,0.014292,1.565997,0.063583,3.232238
600369-000728,0.712731,0.614537,0.015905,1.624954,0.046414,2.960944
600481-002340,0.837124,0.434972,0.027205,1.710015,0.057567,2.703509
600362-002142,0.809824,0.839689,0.011614,1.615959,0.051541,4.368889
601166-000937,0.715997,0.890106,0.016801,1.542035,0.045441,2.891129
600675-600108,1.032695,-0.247187,0.015243,1.591818,0.049171,4.236815
600900-600674,1.056284,-0.699437,0.022766,1.689035,0.097034,2.422373
600675-600170,0.752276,0.503459,0.020204,1.839560,0.040397,2.919952
000338-000027,0.855542,1.459772,0.011239,1.653787,0.047520,2.809952
000937-000783,0.851923,-0.013797,0.012936,1.639721,0.086358,2.654537
600332-000650,0.835163,1.928123,0.018948,1.804756,0.054096,3.493949
600837-600383,0.765480,0.971558,0.016079,1.763119,0.057549,3.009984
600498-002093,1.078953,0.938268,0.029081,1.524303,0.054916,2.224333
000729-000538,0.854001,-1.875066,0.019975,1.624557,0.041183,2.875960
600362-600111,1.128953,-0.865017,0.016030,1.582570,0.082368,2.596932
601139-600801,0.937753,-0.289146,0.029576,1.444824,0.290613,1.847825
600104-000983,1.040495,0.672929,0.029019,1.911881,0.030883,2.777253
600362-000792,1.164671,-0.576204,0.025956,1.832220,0.043201,2.735454
002142-000783,0.850160,0.266478,0.014941,1.565899,0.053684,3.294876
600837-000983,1.097222,0.342855,0.026901,1.606372,0.050727,2.859885
000550-000012,0.740290,1.687137,0.029591,1.621566,0.103814,3.128672
600837-000060,0.776929,1.001944,0.012400,1.719187,0.053648,2.670062
600015-000768,0.956803,-0.024108,0.027240,1.605110,0.064422,2.208834
600219-000651,1.022751,-1.865251,0.026954,1.569675,0.069168,2.386102
000783-000728,0.861667,0.306291,0.010077,1.616278,0.038646,3.720736
600031-000528,0.988438,0.031435,0.013935,1.809815,0.057259,3.169413
600362-600193,1.125474,0.531617,0.028824,1.686362,0.035526,3.643595
600383-600089,0.792701,-0.015401,0.028044,1.698008,0.085160,2.729837
000768-000063,0.936859,-0.210984,0.023393,1.693139,0.056990,2.625974
601038-600108,1.004824,0.151284,0.019156,1.727776,0.047180,2.941553
601601-000983,0.855706,1.263634,0.026335,1.647737,0.080022,2.359699
600495-600031,0.788645,1.139561,0.015104,1.710358,0.051297,2.472901
600616-000858,0.767410,0.011293,0.016029,1.642867,0.043029,2.477110
600383-000768,0.866777,-0.117763,0.024099,1.502011,0.100964,2.560882
600085-000423,0.819512,0.003973,0.018897,1.740988,0.035758,3.167663
000783-000651,1.136154,-1.594426,0.027552,1.691331,0.064768,2.873017
600383-000651,0.848332,-1.075306,0.025793,1.663850,0.049173,2.960794
600366-002594,1.005640,-1.093051,0.028590,1.678204,0.051382,2.702797
601166-600018,0.941261,0.740760,0.018664,1.695611,0.069421,3.233279
600104-000417,1.294894,0.318202,0.027906,1.778449,0.031631,2.587470
600801-000012,0.871527,0.593376,0.023542,1.552077,0.057909,3.321181
601006-000651,1.102857,-1.758406,0.026962,1.794726,0.043667,3.461643
000960-000630,0.740396,0.676884,0.017180,1.491523,0.124837,2.958728
600383-000783,0.742590,0.124422,0.016100,1.729028,0.087807,2.802574
601388-600060,0.796165,0.275299,0.019957,1.606165,0.049391,3.587242
600018-000651,0.885116,-1.390220,0.024027,1.643315,0.058386,2.666291
600104-600018,1.009144,0.950040,0.016109,1.572081,0.045110,3.298199
601168-000960,0.895604,-0.418646,0.011364,1.620977,0.062932,3.020135
600362-000783,0.894302,0.591193,0.015003,1.538283,0.041590,3.383425
000983-000655,0.735394,0.400346,0.020813,1.309290,0.076170,3.665308
601628-000983,0.842615,1.112844,0.026815,1.687751,0.058514,2.453931
600741-000581,0.767252,-0.357802,0.021933,1.881046,0.049230,3.971524
601238-000063,0.729901,0.143554,0.027460,1.628922,0.027972,3.162550
000783-000630,0.765521,0.560183,0.016584,1.751409,0.025705,2.923437
600748-600108,0.826971,0.272811,0.022071,1.509516,0.064567,3.528125
601601-601318,0.747709,0.075069,0.015225,1.277781,0.071434,3.706144
600123-000983,0.857995,0.671049,0.014953,1.536065,0.091608,2.712043
600251-002092,0.930086,1.184522,0.018515,2.020524,0.027545,3.073677
601088-000878,1.238761,0.157536,0.029810,1.675938,0.087418,2.696488
600765-000768,0.795701,0.740381,0.018495,1.576211,0.024808,4.485534
002011-000651,0.801905,-0.578674,0.021356,1.563893,0.069898,4.783375
600675-600655,1.066541,-0.299789,0.021333,1.619456,0.046796,2.611230
600664-000423,1.186564,-2.557302,0.023575,1.548821,0.059016,2.419675
601857-000630,0.948779,-0.081359,0.023050,1.796254,0.031293,2.944279
600266-002673,0.826693,0.120731,0.019264,1.726940,0.047246,2.689586
600801-600649,0.910068,0.528540,0.023187,1.741536,0.026143,2.681859
000758-000630,0.850436,0.431780,0.013401,1.630453,0.050120,2.630547
601139-000731,1.081419,-0.441472,0.026431,1.540018,0.120028,2.311904
600739-000878,0.754428,1.224055,0.025685,1.731787,0.084866,2.765342
600675-600649,0.812946,0.176499,0.026621,1.708130,0.041771,2.664088
601857-000937,0.700447,0.687391,0.016799,1.895966,0.046819,2.875705
601139-002011,0.939622,-0.056448,0.025679,1.475055,0.080671,4.951067
600498-000063,0.944155,0.250470,0.017567,1.645119,0.062023,2.864943
600900-600104,0.812101,-0.299617,0.016893,1.687060,0.044480,2.591416
600495-000528,0.840438,1.055970,0.015761,1.669163,0.060665,2.926140
600209-600108,0.826697,0.541665,0.027564,1.672937,0.126782,2.412505
000776-000728,0.986501,0.226593,0.009854,1.514030,0.059162,3.180171
600170-000651,0.782810,-0.874723,0.023411,1.612366,0.064142,2.364042
000789-000012,1.261702,-0.378850,0.028133,1.588488,0.054528,3.207937
600111-000758,0.821832,1.173193,0.013631,1.611168,0.046788,2.834667
600383-000792,0.811461,-0.418683,0.021618,1.476956,0.118687,2.640292
600811-000061,0.951984,-0.209619,0.023830,1.695794,0.050398,3.473654
600170-000012,1.006035,-0.297994,0.026252,1.642302,0.051515,2.714334
601628-601088,0.894120,0.272452,0.017251,1.646757,0.061796,2.395243
601601-601088,0.947538,0.304814,0.014609,1.779965,0.027844,2.639224
600694-002393,0.723390,0.676714,0.018382,1.652779,0.036066,2.831842
600616-002646,0.936114,-0.650287,0.012497,1.686646,0.039118,3.054796
600720-600649,0.725346,0.391755,0.029829,1.615246,0.079276,2.559541
601318-000895,1.087848,-0.484062,0.025034,1.599325,0.048764,3.468760
601388-002378,0.714062,0.170614,0.018655,1.199018,0.033108,4.611235
601006-600018,0.807394,0.681601,0.018189,1.596550,0.041488,3.638195
600900-000960,0.941129,-0.391244,0.019351,1.587249,0.044077,2.646521
601006-000768,1.076556,-0.402106,0.024251,1.515350,0.067222,2.870082
601038-600209,0.830066,0.346850,0.023801,1.484193,0.066724,3.609330
000960-000792,0.843428,0.012329,0.021708,1.610777,0.047639,2.525665
600389-000525,0.767171,1.534596,0.024898,1.649167,0.098598,2.435938
600362-000001,0.710058,0.867569,0.014245,1.592310,0.030704,3.554429
000858-000651,0.763471,0.118584,0.025771,1.620350,0.049171,2.044865
000060-000001,0.700401,0.007990,0.014249,1.642034,0.028253,4.036401
601238-600332,0.708418,-0.301946,0.027962,1.646597,0.037755,3.437910
600266-000786,0.751444,0.130476,0.025727,1.668191,0.126592,2.234070
601857-002267,1.142085,-0.566410,0.026433,1.651074,0.127465,2.429001
600188-600123,0.827778,0.186666,0.019652,1.526330,0.040826,2.565922
600664-600329,1.173741,-1.183882,0.027857,1.792879,0.061279,2.892941
600837-600048,0.776312,0.760357,0.021066,1.652639,0.031908,3.004626
600389-000417,0.840473,2.118354,0.017884,1.752570,0.055889,2.899410
002340-002155,0.901156,0.476972,0.025895,1.779208,0.060621,3.089620
600085-600062,0.727980,0.769256,0.018632,1.600526,0.074158,2.810342
601139-000581,1.070828,-1.620601,0.020668,1.613034,0.065297,3.350490
600522-002467,1.028126,-0.743804,0.028572,1.531997,0.039575,3.742101
600674-002011,0.797211,0.652646,0.025904,1.650799,0.067841,3.212458
600362-000937,0.966790,0.764356,0.013461,1.751977,0.032196,3.728508
000540-000401,0.890503,-0.142434,0.020549,1.676637,0.052653,2.559048
600118-600100,0.946243,0.715136,0.024062,1.578034,0.044100,3.187806
600362-600104,0.880336,0.343698,0.013487,1.626731,0.036279,3.315602
600031-000425,0.867783,0.095119,0.012369,1.550203,0.059374,2.969694
600741-600675,0.869005,0.603125,0.027090,1.812007,0.054835,2.808165
000792-000063,0.715746,0.883984,0.028643,1.537707,0.089980,3.188778
000960-000758,0.855711,0.335560,0.013920,1.708358,0.036886,3.265110
601388-600801,0.873024,0.106690,0.025183,1.613767,0.051799,3.360912
002378-000651,0.839729,-0.010905,0.024987,1.486095,0.077936,2.199843
600066-000012,0.767694,1.310076,0.026481,1.606200,0.052750,2.736508
600600-600188,0.750796,2.241218,0.028797,1.677781,0.040332,2.651231
600739-000540,1.003271,1.082505,0.022283,1.515938,0.047836,3.190697
000960-000651,0.934327,-0.848597,0.026519,1.596278,0.096733,2.406353
600251-000962,1.037512,0.356628,0.027300,1.606938,0.156619,2.440648
600104-000960,0.751521,0.833208,0.016242,1.634432,0.050660,2.553839
600219-000027,0.743445,0.368604,0.013000,1.578465,0.057520,2.390071
601857-002353,0.959844,-2.175378,0.025428,1.765773,0.039403,2.791378
600547-600123,0.701414,1.238574,0.028801,1.740503,0.031403,2.297272
600000-000001,0.980419,-0.182750,0.013218,1.619907,0.044872,3.292431
600062-000423,0.967827,-0.477862,0.016239,1.600748,0.047647,3.269073
601336-601088,1.103158,0.143172,0.026969,1.646560,0.082406,2.586759
601166-000768,0.761130,0.572333,0.024880,1.854784,0.052687,2.527191
600018-000878,0.736243,0.122933,0.028711,1.537031,0.059506,3.620102
601006-000792,0.879193,-0.423473,0.021280,1.668837,0.045075,2.902129
600276-000423,0.887515,0.402566,0.021700,1.726010,0.038086,3.089134
600549-600188,0.814727,1.436334,0.027528,1.688531,0.045410,2.886106
600547-000540,0.860090,1.380485,0.029118,1.722622,0.042272,2.748260
600406-600089,0.857532,0.739854,0.024881,1.688322,0.044740,3.529836
000758-000655,0.888560,0.592681,0.020574,1.674019,0.087069,3.617506
601168-601006,0.745465,0.181882,0.016487,1.634546,0.055259,2.684357
000937-000060,0.934492,0.290896,0.012286,1.495365,0.066875,4.754752
600655-600611,0.967277,0.290575,0.020743,1.546167,0.053523,3.319777
000960-000878,0.729206,0.845827,0.028919,1.645459,0.132122,2.125812
600332-000921,0.969259,0.970940,0.029904,1.682787,0.058476,3.072897
601992-000540,1.022726,0.074119,0.022415,1.590350,0.053417,2.703055
601992-600649,0.762094,0.212429,0.028221,1.451536,0.057465,3.249668
600362-000768,1.012302,0.369491,0.028180,1.665757,0.105986,2.361492
600369-000417,1.018342,0.454218,0.021967,1.713144,0.047438,2.566662
601166-600104,0.779867,0.248789,0.014852,1.655649,0.046839,2.667590
600193-000962,0.828503,-0.029738,0.021470,1.554198,0.122237,2.599781
601377-600266,1.021832,-0.036133,0.025981,1.736969,0.052500,2.836999
000651-000417,0.772007,2.046246,0.021546,1.769083,0.051427,2.717808
600765-600495,0.703724,0.708869,0.022798,1.630957,0.055641,3.613850
601166-000792,0.759126,0.180547,0.022665,1.757099,0.079613,2.621770
600008-002340,0.936649,-0.312745,0.019862,1.599447,0.063484,3.149697
600649-000012,0.802733,0.391536,0.024879,1.575742,0.055381,2.733531
600018-000768,0.926699,-0.440679,0.021411,1.800107,0.038149,2.741724
600728-000651,0.753192,0.203194,0.025286,1.601194,0.035326,3.271824
601168-600048,0.747288,0.128815,0.021577,1.842205,0.030958,2.523295
000338-000060,0.804553,1.490328,0.012455,1.620926,0.041083,3.798846
601238-601038,0.782218,0.325125,0.024317,1.773100,0.061776,3.269085
002011-000012,0.738273,0.616458,0.029476,1.618073,0.075850,3.163273
