600141-000792,0.943158,-0.145552,0.010252,:,5.771533,0.176368,9.168596,0.010252
600362-000792,1.069874,-0.324342,0.007678,:,7.048867,0.187795,12.893363,0.007678
000792-000758,0.733162,1.010273,0.007365,:,8.327920,0.193263,14.938455,0.007365
601168-000792,1.010836,-1.113276,0.011111,:,5.616641,0.157317,8.793898,0.011111
601169-000792,0.863751,-0.392042,0.010278,:,6.256923,0.330443,11.622160,0.010278
601088-000792,1.105237,-0.342479,0.019683,:,3.908738,0.130284,8.193833,0.019683
000983-000792,0.726627,-0.007439,0.007765,:,7.551850,0.180633,15.900703,0.007765
000792-000063,0.911625,0.328617,0.004640,:,15.418389,0.548962,29.371576,0.004640
600036-000792,1.024204,-0.538231,0.016325,:,4.679265,0.117438,8.703925,0.016325
601857-000792,0.964304,-0.684962,0.017446,:,4.403760,0.059082,8.195615,0.017446
000960-000792,0.746771,0.344668,0.009381,:,5.108865,0.267168,13.009612,0.009381
000962-000792,0.882591,-0.185073,0.004194,:,10.697372,0.239163,22.366210,0.004194
002594-000793,1.209191,0.624767,0.018602,:,6.904597,0.192631,11.869081,0.018602
000793-000021,0.702390,1.285345,0.009163,:,7.952613,0.408871,15.345960,0.009163
002016-000793,1.173830,-0.955453,0.012797,:,6.613644,0.273540,12.271746,0.012797
600831-000793,0.865598,-0.042546,0.012872,:,5.893926,0.267916,10.518189,0.012872
600000-000937,0.753653,0.693940,0.013325,:,3.962442,0.240148,7.850391,0.013325
600000-000630,0.887782,0.195567,0.012245,:,4.359531,0.140180,9.023301,0.012245
600000-000538,0.905670,-1.899798,0.020787,:,4.101047,0.229290,7.279551,0.020787
600900-600000,0.758998,0.121945,0.005608,:,5.385106,0.252991,13.468098,0.005608
601169-600000,0.837628,0.135152,0.004651,:,4.906295,0.190286,9.612678,0.004651
600000-000060,0.818097,0.759107,0.010595,:,3.948284,0.098020,7.637785,0.010595
600000-000063,1.073257,-0.658633,0.018096,:,5.627849,0.208496,8.159201,0.018096
600036-600000,0.830963,0.461304,0.004490,:,6.435670,0.194252,18.043441,0.004490
600000-000800,0.917675,-0.059600,0.011146,:,8.977230,0.232442,14.525124,0.011146
600000-000878,0.977205,0.150475,0.019506,:,3.508220,0.199189,6.471156,0.019506
600000-000960,1.015022,-0.201181,0.018541,:,4.108239,0.114401,9.913812,0.018541
002158-000811,1.167214,0.293691,0.018484,:,6.802831,0.179027,12.463412,0.018484
300257-002158,1.038766,0.749305,0.007844,:,9.450380,0.259779,27.935418,0.007844
600770-600446,0.989728,-0.604832,0.023523,:,4.329044,0.085873,9.019801,0.023523
600690-002155,1.108569,0.610204,0.006364,:,8.109179,0.194619,19.774881,0.006364
600649-002155,0.944974,0.208130,0.010538,:,5.444342,0.044902,13.795515,0.010538
601318-000921,1.121836,1.062027,0.023848,:,5.414047,0.153482,10.148882,0.023848
601601-601318,1.018516,-0.825209,0.005582,:,9.924773,0.474027,17.114639,0.005582
601318-601038,0.848347,1.744426,0.009218,:,9.742143,0.450532,18.566285,0.009218
601628-601318,1.103648,-1.349572,0.004424,:,7.812800,0.225127,15.702345,0.004424
601318-000651,0.820176,0.868627,0.003465,:,19.583005,0.476041,31.776003,0.003465
601318-600585,0.898193,1.145493,0.007127,:,6.070932,0.160298,13.137857,0.007127
600008-300090,0.778085,-0.765526,0.010250,:,9.673140,0.445428,16.127523,0.010250
600008-002011,0.861933,0.082637,0.014841,:,5.362533,0.260221,8.502311,0.014841
600748-600108,0.806914,0.354260,0.013945,:,4.226737,0.107135,19.506138,0.013945
002202-000921,0.751762,0.365583,0.016658,:,8.133990,0.146856,16.998464,0.016658
600874-002202,0.950487,0.167094,0.017354,:,4.628743,0.159932,12.182102,0.017354
002236-000938,1.126039,0.089973,0.012256,:,8.885893,0.605955,16.104603,0.012256
002415-000938,0.963610,0.075007,0.013440,:,6.420572,0.299226,14.913328,0.013440
000630-000540,1.061087,0.387169,0.005084,:,7.400903,0.339406,21.813218,0.005084
000789-000540,0.707736,0.974294,0.006487,:,9.461308,0.186383,18.408992,0.006487
600549-000540,0.823018,1.770595,0.007757,:,5.532020,0.118556,14.194401,0.007757
600188-000540,0.842058,0.736315,0.003413,:,12.585875,0.750260,34.160847,0.003413
600362-000540,1.206315,0.458927,0.006961,:,9.156909,0.429880,16.142519,0.006961
000758-000540,0.776860,1.048844,0.004452,:,10.489154,0.350242,39.911155,0.004452
600547-000540,0.766614,1.570907,0.007184,:,6.377784,0.161118,13.389277,0.007184
000983-000540,1.061801,0.069514,0.005817,:,8.428907,0.405958,20.369684,0.005817
600111-000540,0.756086,1.838819,0.007459,:,6.439764,0.361118,17.754192,0.007459
000878-000540,0.916222,0.487456,0.004834,:,6.964886,0.315367,19.788328,0.004834
000655-000540,1.032032,0.113832,0.009491,:,5.782337,0.315315,14.836389,0.009491
000960-000540,0.746613,1.068863,0.008135,:,5.658452,0.245519,16.732963,0.008135
000937-000630,0.849516,0.120038,0.005299,:,6.716733,0.257399,12.827646,0.005299
000937-000538,1.185486,-3.366203,0.011267,:,6.737962,0.214110,11.910439,0.011267
600362-000937,1.034738,0.507413,0.007292,:,5.587254,0.179666,9.400751,0.007292
601168-000937,1.165546,-0.729695,0.003816,:,10.686875,0.429214,23.191290,0.003816
601169-000937,1.185274,-0.469584,0.012866,:,4.585261,0.206224,9.227876,0.012866
000983-000937,1.086507,-0.264059,0.002434,:,9.773103,0.258022,22.444029,0.002434
000937-000858,1.037862,-0.794447,0.004003,:,7.958094,0.248501,19.595290,0.004003
000937-000060,0.721932,0.774547,0.005722,:,6.371116,0.318031,13.639786,0.005722
000937-000063,1.237485,-1.279041,0.007798,:,10.108381,0.671361,17.510647,0.007798
000937-000800,1.048751,-0.564243,0.009728,:,8.072447,0.309912,16.189902,0.009728
000937-000878,0.955092,0.032730,0.009820,:,4.839203,0.099592,8.528085,0.009820
000423-000061,1.171945,1.252368,0.015539,:,5.001434,0.112576,9.580752,0.015539
600141-000630,0.847780,0.523089,0.004749,:,8.754505,0.264212,13.579321,0.004749
600188-000630,0.720106,0.603670,0.003250,:,14.016944,0.486059,36.058029,0.003250
600362-000630,1.181545,-0.087997,0.006460,:,4.724749,0.399273,9.511443,0.006460
601168-000630,1.223178,-1.144101,0.009779,:,5.014409,0.081021,10.000451,0.009779
601088-000630,0.986960,0.457450,0.012681,:,4.938972,0.123949,9.190233,0.012681
000983-000630,0.972876,-0.252268,0.006188,:,5.687615,0.305159,10.931429,0.006188
000858-000630,0.778458,0.976431,0.011141,:,3.838158,0.073987,5.848545,0.011141
000630-000060,0.794072,0.875946,0.006609,:,4.601949,0.240549,8.503963,0.006609
000630-000063,1.261636,-1.107857,0.002299,:,33.382402,1.710211,56.650922,0.002299
600111-000630,0.711272,1.566303,0.006085,:,7.091342,0.392214,22.450302,0.006085
000878-000630,0.827101,0.239750,0.007427,:,4.218152,0.099060,10.609033,0.007427
000655-000630,1.000010,-0.329065,0.010682,:,4.835064,0.347675,8.853790,0.010682
000895-000630,0.827957,1.845899,0.007745,:,6.249238,0.136723,18.651652,0.007745
000960-000630,0.760817,0.661641,0.008359,:,4.446522,0.150823,13.497640,0.008359
601377-002673,1.082357,-0.504577,0.006653,:,6.823329,0.189293,16.027828,0.006653
601377-000728,1.042786,-0.094719,0.008126,:,5.376865,0.305389,12.563740,0.008126
601377-000661,0.754500,-1.232829,0.004889,:,9.476032,0.399872,20.146176,0.004889
601377-000776,1.081221,-0.445572,0.011576,:,5.223849,0.245629,7.790349,0.011576
600199-600059,0.849909,0.332979,0.015442,:,5.466537,0.508691,8.128586,0.015442
600519-600199,0.754432,3.154494,0.007120,:,10.283863,0.224060,20.063330,0.007120
600616-600199,0.720832,0.494961,0.008784,:,7.042935,0.196861,18.162084,0.008784
600993-600332,0.766688,0.218583,0.029178,:,5.041593,0.280504,8.242566,0.029178
002673-000728,0.797575,0.752412,0.005365,:,7.867958,0.186348,15.694025,0.005365
002673-000776,0.767068,0.633682,0.006904,:,7.531488,0.258560,13.124044,0.006904
600770-600718,0.797701,-0.006195,0.016440,:,5.644564,0.225505,10.657464,0.016440
600674-000027,0.956257,0.804368,0.000954,:,20.828772,0.720091,60.330932,0.000954
000027-000001,1.002435,-0.846886,0.011245,:,6.741855,0.271613,9.566910,0.011245
600535-000028,0.707392,1.127645,0.003519,:,13.137189,0.392452,28.741615,0.003519
000963-000028,0.757465,0.962013,0.004751,:,9.425875,0.437178,19.910807,0.004751
600664-600329,0.816956,-0.239518,0.007234,:,7.441886,0.132430,12.206630,0.007234
600481-600309,0.962101,-0.448126,0.006418,:,8.301471,0.232925,17.742275,0.006418
600495-600118,0.897065,0.146804,0.018085,:,7.395109,0.823930,13.426558,0.018085
600100-002428,1.043536,-0.415641,0.008630,:,11.375070,0.203375,22.191161,0.008630
600015-000783,0.925596,-0.037736,0.000765,:,66.649011,1.803949,113.617834,0.000765
000786-000783,1.003448,0.583728,0.001811,:,33.677826,1.045629,64.174629,0.001811
601006-000783,0.831370,0.118195,0.006336,:,8.797071,0.256730,16.441503,0.006336
000783-000729,0.713093,0.866359,0.011520,:,6.572034,0.126836,13.833429,0.011520
000783-000776,0.787122,0.301186,0.011122,:,4.854031,0.146440,10.096500,0.011122
601857-000783,1.276992,-0.833817,0.014184,:,6.350574,0.280477,10.965926,0.014184
000783-000651,1.055077,-1.313301,0.008232,:,10.282057,0.172896,17.302375,0.008232
600016-000538,0.873023,-1.880434,0.009157,:,6.464753,0.425242,12.570006,0.009157
600188-600016,0.840729,0.487963,0.010185,:,5.443302,0.148173,12.421633,0.010185
600362-600016,1.292509,-0.088716,0.008097,:,8.008949,0.841886,14.769603,0.008097
600048-600016,0.919733,0.222831,0.002538,:,10.874072,0.244469,23.823060,0.002538
601168-600016,1.257360,-0.969332,0.009139,:,8.085821,0.324096,13.403740,0.009139
601088-600016,0.813985,1.034693,0.012210,:,5.085238,0.368103,8.183078,0.012210
600547-600016,0.800953,1.267929,0.008004,:,6.581557,0.169647,12.722262,0.008004
600016-000063,0.886265,-0.274161,0.010961,:,6.029447,0.124231,13.311294,0.010961
600016-000800,0.860535,-0.044509,0.005778,:,11.847071,0.626644,23.825668,0.005778
600016-000878,0.797369,0.415120,0.005571,:,7.969986,0.379506,14.552182,0.005571
600016-000960,0.746505,0.330149,0.004601,:,11.816161,0.692604,21.198422,0.004601
601166-600016,1.021348,0.179184,0.013392,:,4.354472,0.146547,7.001997,0.013392
600383-600015,0.760337,0.236338,0.008050,:,6.379819,0.419416,11.774394,0.008050
601006-600015,0.890432,0.168099,0.002437,:,12.153912,0.455117,31.475487,0.002437
601088-600015,0.703801,1.354831,0.009021,:,5.761988,0.254969,9.992583,0.009021
600104-600015,0.729590,1.181959,0.006555,:,6.963456,0.369450,12.256801,0.006555
000786-000728,1.081442,0.421920,0.006970,:,6.331368,0.209500,21.974226,0.006970
600266-000786,0.706188,0.335305,0.004353,:,8.747896,0.331336,25.134914,0.004353
000786-000776,1.226352,-0.204321,0.009223,:,6.678939,0.200390,18.572101,0.009223
000789-000401,0.822243,0.520093,0.018482,:,5.919159,0.255728,8.291181,0.018482
600383-600018,0.894639,0.342212,0.028624,:,3.668980,0.120318,13.242365,0.028624
600048-600018,0.790417,0.932545,0.014300,:,6.420932,0.218988,14.666604,0.014300
600837-600018,1.013112,0.797367,0.022994,:,4.135530,0.159007,15.162093,0.022994
600549-002340,0.779689,1.482300,0.009459,:,6.913247,0.200690,14.736901,0.009459
600549-000758,0.989265,0.834716,0.002040,:,14.651622,0.555483,56.480479,0.002040
600549-600547,1.031620,0.210135,0.005674,:,5.872569,0.351087,13.972345,0.005674
600549-600436,1.210745,-2.330649,0.017311,:,5.693649,0.205826,8.861244,0.017311
600549-600111,0.854089,0.532556,0.004187,:,9.396161,0.502530,17.731209,0.004187
600549-000878,0.789607,1.572552,0.004186,:,12.259581,0.499091,26.783173,0.004186
600549-002093,0.829766,1.904058,0.002186,:,25.785890,0.802551,57.352328,0.002186
600549-002091,1.021458,0.679969,0.006232,:,9.859672,0.248266,17.606741,0.006232
600549-000960,0.732037,1.506204,0.007768,:,6.954110,0.744732,17.282790,0.007768
601166-600549,1.003581,-0.926554,0.012623,:,4.796311,0.131920,8.178957,0.012623
601388-300090,0.958342,-1.069689,0.004698,:,18.737523,0.428465,31.189815,0.004698
601388-002340,1.043967,-0.143439,0.004682,:,8.548658,0.180188,22.654200,0.004682
601388-002011,0.991942,0.128576,0.004258,:,7.855688,0.526417,28.121572,0.004258
600372-600118,0.871151,0.570022,0.010258,:,5.328534,0.305113,11.554131,0.010258
600048-000538,0.873673,-1.835210,0.006486,:,8.808445,0.390100,18.292479,0.006486
600547-000538,0.822668,-0.811531,0.000973,:,60.373029,1.545545,157.967936,0.000973
600594-000538,0.809084,-0.333138,0.004479,:,18.324263,0.350450,28.836497,0.004479
000858-000538,1.145347,-2.492381,0.009163,:,6.485809,0.174618,14.114871,0.009163
000538-000063,0.799305,2.436447,0.007950,:,8.884007,0.219213,17.137709,0.007950
600422-000538,0.796815,-0.564602,0.008386,:,6.858958,0.136028,13.648387,0.008386
600837-000538,0.756365,-1.061782,0.012013,:,5.890620,0.296015,12.122722,0.012013
000878-000538,1.107597,-2.937986,0.008481,:,6.593867,0.178320,16.130303,0.008481
600535-000538,1.247651,-2.072253,0.010939,:,7.764301,0.286537,14.239907,0.010939
000895-000538,1.284552,-2.151824,0.020726,:,4.334034,0.234752,9.385496,0.020726
000960-000538,1.044465,-2.380501,0.005030,:,9.944990,0.302587,30.204823,0.005030
000963-000538,0.914058,-0.504464,0.011576,:,7.183063,0.339487,17.598314,0.011576
600329-000538,0.848096,-1.408914,0.010765,:,7.298502,0.224552,12.276759,0.010765
600266-000728,0.744018,0.677613,0.006532,:,7.246885,0.555574,17.512687,0.006532
600369-000728,0.724991,0.606948,0.004408,:,11.288237,0.595480,24.155822,0.004408
600120-000728,0.814474,0.751022,0.007608,:,7.617692,0.310405,13.429363,0.007608
000776-000728,0.874258,0.527730,0.003438,:,7.540675,0.320370,18.170801,0.003438
601038-000921,0.768371,0.474616,0.009009,:,12.595638,0.679463,21.168030,0.009009
600690-000921,1.003837,0.489762,0.006593,:,10.074317,0.298992,20.217146,0.006593
600600-000921,1.163217,1.122474,0.023321,:,8.023579,0.305021,14.124650,0.023321
601628-000921,1.109363,0.119767,0.025611,:,5.591251,0.131752,9.831338,0.025611
600060-000921,0.928742,0.322421,0.024810,:,6.287240,0.185460,9.977651,0.024810
600585-000921,1.133295,0.174177,0.019935,:,6.394824,0.170291,12.096834,0.019935
601336-000338,0.700800,1.050968,0.004709,:,8.808815,0.232996,20.086439,0.004709
600900-000338,0.782360,-0.460763,0.006620,:,5.810963,0.098027,10.261827,0.006620
600219-000338,0.713653,-0.464394,0.006531,:,6.339550,0.196449,11.916535,0.006531
601088-000338,1.289723,-1.042432,0.003867,:,11.011673,0.320944,23.708432,0.003867
000338-000063,0.717876,0.999393,0.011859,:,6.721345,0.100560,10.910370,0.011859
600036-000338,1.187280,-1.163346,0.006857,:,7.200864,0.192791,14.206527,0.006857
601857-000338,1.246743,-1.658065,0.004650,:,10.565166,0.252339,18.521278,0.004650
300039-000650,0.812313,1.257877,0.012914,:,3.685923,0.122863,12.004028,0.012914
601601-601038,0.827457,1.033806,0.012354,:,9.185280,0.472161,14.338707,0.012354
601601-600598,0.791586,0.893604,0.014090,:,5.841525,0.179572,20.567980,0.014090
601628-601601,0.867171,0.170987,0.004957,:,7.940264,0.405328,12.458628,0.004957
601601-600585,0.947145,0.251299,0.009672,:,6.544882,0.188025,9.932292,0.009672
600362-600141,0.736617,0.852571,0.005802,:,7.252424,0.186993,13.996680,0.005802
600141-000758,1.089759,-0.195085,0.010177,:,7.414352,0.203714,17.638411,0.010177
600141-000983,0.703237,1.089720,0.003491,:,11.425541,0.422461,22.243996,0.003491
600141-000060,0.751931,1.117075,0.002750,:,12.366772,0.593011,23.276927,0.002750
600141-600111,0.876238,-0.317390,0.002635,:,20.870611,0.596112,38.956651,0.002635
600141-000878,0.914627,0.520271,0.007212,:,7.039836,0.432379,11.439175,0.007212
600141-000655,0.778756,0.944268,0.003238,:,9.131285,0.282321,18.504448,0.003238
600141-000960,1.072881,-0.112270,0.016867,:,3.640732,0.082033,8.730068,0.016867
600141-000962,1.018716,0.168432,0.009416,:,4.501315,0.193553,10.049975,0.009416
600362-002594,0.731691,0.060533,0.006834,:,7.462362,0.217805,14.678227,0.006834
002594-002340,1.125560,0.992112,0.015833,:,4.384418,0.176051,12.506966,0.015833
002594-000021,0.968104,1.981327,0.011930,:,5.769541,0.120871,13.118272,0.011930
002594-002016,0.859663,1.944965,0.005305,:,10.493188,0.384317,18.610319,0.005305
002594-002011,1.208153,0.974584,0.020851,:,3.819341,0.180375,7.793497,0.020851
002594-000800,0.975060,1.123248,0.003002,:,27.936171,0.477740,44.130185,0.003002
002594-002091,0.928036,1.243859,0.007692,:,10.438377,0.573453,18.529782,0.007692
601857-600383,1.034868,0.195260,0.008218,:,6.183650,0.127043,12.377199,0.008218
600383-000651,1.159036,-2.130060,0.022848,:,4.744386,0.152459,8.350343,0.022848
600900-600362,1.298907,-1.663168,0.008210,:,6.636967,0.175906,11.283870,0.008210
601088-600900,0.793251,1.319230,0.002377,:,9.469122,0.281778,18.257655,0.002377
600900-000983,1.186259,-0.572775,0.011806,:,4.670354,0.165580,11.892728,0.011806
600900-002011,1.144222,-0.649467,0.027265,:,4.054808,0.266547,8.005481,0.027265
600900-600066,1.039392,-1.082140,0.007478,:,10.844268,0.492891,16.299702,0.007478
600900-000800,1.181080,-1.173142,0.010482,:,11.893397,0.406055,22.129763,0.010482
600900-000768,1.087402,-0.596771,0.010932,:,6.607163,0.272444,13.145075,0.010932
600900-000895,0.901723,-1.567194,0.007948,:,5.915295,0.116134,18.535656,0.007948
600362-600188,0.967097,0.482205,0.007429,:,6.808831,0.241163,15.156698,0.007429
600188-000758,1.126999,-0.510101,0.012806,:,4.634324,0.196722,19.709411,0.012806
600188-000983,0.772394,0.723976,0.003735,:,9.561694,0.193142,19.245175,0.003735
600188-000063,1.055715,-0.600910,0.011307,:,6.932692,0.225743,12.490769,0.011307
600188-600111,0.911955,-0.654749,0.005964,:,8.102607,0.250679,18.809130,0.005964
600188-000878,0.843099,0.455721,0.009147,:,5.203774,0.292885,13.973385,0.009147
600188-000960,0.804860,0.327463,0.008390,:,7.036237,0.270434,15.415077,0.008390
600266-600120,0.919414,-0.023753,0.002384,:,13.792425,0.956335,32.463062,0.002384
600266-000776,0.855509,0.217306,0.008146,:,7.645168,0.438515,16.164946,0.008146
600498-000063,0.802930,0.610633,0.009236,:,6.000854,0.151614,11.179467,0.009236
600498-600410,0.859892,1.125239,0.003516,:,13.925742,0.547595,33.323612,0.003516
600498-002313,0.928361,0.207070,0.004868,:,9.666224,0.427335,23.479893,0.004868
600831-600498,1.164077,-1.183152,0.007344,:,9.972805,0.230827,19.088181,0.007344
600219-300090,1.154918,-2.414980,0.015421,:,8.880272,0.948482,14.229597,0.015421
600874-300090,1.258562,-2.281540,0.015222,:,8.362474,0.523915,17.757512,0.015222
600366-600362,0.857959,0.356861,0.005371,:,4.678896,0.120828,15.818446,0.005371
601168-600362,1.004132,-0.968319,0.003086,:,8.447851,0.549206,16.083087,0.003086
601169-600362,1.105112,-0.940904,0.009277,:,4.477523,0.142203,10.025198,0.009277
601088-600362,0.953136,0.210169,0.009081,:,5.495748,0.111586,9.890424,0.009081
600362-002237,1.185184,-0.445407,0.008778,:,6.381957,0.181191,16.887399,0.008778
600362-000983,0.922476,0.820496,0.007045,:,4.726349,0.248200,9.943746,0.007045
600362-000858,1.142079,-0.507410,0.015183,:,3.686644,0.109284,5.768698,0.015183
600362-000060,0.984502,0.859407,0.001173,:,11.227899,0.385508,46.057014,0.001173
600362-000800,1.160772,-0.271400,0.007268,:,13.712945,0.447604,28.886520,0.007268
600362-000895,0.738596,-0.095439,0.007292,:,6.410461,0.100086,15.496031,0.007292
600362-000962,0.945527,0.520942,0.003957,:,11.241233,0.290482,24.069653,0.003957
002340-002011,0.881029,0.412514,0.004612,:,7.912479,0.232282,17.366606,0.004612
002340-002091,0.952457,-0.107943,0.009707,:,5.629821,0.181586,18.076212,0.009707
